scenario,query_id,role,strategy,policy_version,authorized_count,authorized_selectivity,lid,lid_scale_instability,relative_contrast,radius_expansion,policy_churn,embedding_drift,risk_score,recall_at_k,evidence_sufficient,unauthorized_candidates,unauthorized_context,shortfall,latency_ms,effort_proxy,selected,serving_cost,recall_target_met,evidence_basis,evidence_query_id,authorized_solution_exists,authorized_evidence_bundle_ids,complete_evidence_bundle_ids,answered,evidence_supported_emission,false_permit,false_denial
policy-scrambled,37,role-1,hnsw-high,scrambled-v2,748,0.31166666666666665,16.686023951021067,0.2188584554793813,1.2586311484291226,1.163480439523315,0.42916666666666664,0.0,0.4169912687479612,1.0,,0,0,0,0.100459,512,False,,True,unavailable,,,(),(),,,,
policy-scrambled,37,role-1,exact-authorized,scrambled-v2,748,0.31166666666666665,16.686023951021067,0.2188584554793813,1.2586311484291226,1.163480439523315,0.42916666666666664,0.0,0.4169912687479612,1.0,,0,0,0,0.05225,748,True,,True,unavailable,,,(),(),,,,
policy-scrambled,37,role-1,unsafe-unfiltered,scrambled-v2,748,0.31166666666666665,16.686023951021067,0.2188584554793813,1.2586311484291226,1.163480439523315,0.42916666666666664,0.0,0.4169912687479612,0.0,,10,10,0,0.03875,10,False,,False,unavailable,,,(),(),,,,
policy-scrambled,38,role-1,hnsw-low,scrambled-v2,748,0.31166666666666665,13.936891079656512,0.20613604957929493,1.2754447976109062,1.1825162817653867,0.42916666666666664,0.0,0.4020383558285401,1.0,,0,0,0,0.030834,128,False,,True,unavailable,,,(),(),,,,
policy-scrambled,38,role-1,hnsw-high,scrambled-v2,748,0.31166666666666665,13.936891079656512,0.20613604957929493,1.2754447976109062,1.1825162817653867,0.42916666666666664,0.0,0.4020383558285401,1.0,,0,0,0,0.084167,512,False,,True,unavailable,,,(),(),,,,
policy-scrambled,38,role-1,exact-authorized,scrambled-v2,748,0.31166666666666665,13.936891079656512,0.20613604957929493,1.2754447976109062,1.1825162817653867,0.42916666666666664,0.0,0.4020383558285401,1.0,,0,0,0,0.04625,748,True,,True,unavailable,,,(),(),,,,
policy-scrambled,38,role-1,unsafe-unfiltered,scrambled-v2,748,0.31166666666666665,13.936891079656512,0.20613604957929493,1.2754447976109062,1.1825162817653867,0.42916666666666664,0.0,0.4020383558285401,0.2,,8,8,0,0.035333,10,False,,False,unavailable,,,(),(),,,,
policy-scrambled,39,role-1,hnsw-low,scrambled-v2,748,0.31166666666666665,13.60686201885367,0.20280483158557494,1.3086519476990774,1.1742208095083098,0.42916666666666664,0.0,0.3971878628514458,1.0,,0,0,0,0.030459,128,False,,True,unavailable,,,(),(),,,,
policy-scrambled,39,role-1,hnsw-high,scrambled-v2,748,0.31166666666666665,13.60686201885367,0.20280483158557494,1.3086519476990774,1.1742208095083098,0.42916666666666664,0.0,0.3971878628514458,1.0,,0,0,0,0.083208,512,False,,True,unavailable,,,(),(),,,,
policy-scrambled,39,role-1,exact-authorized,scrambled-v2,748,0.31166666666666665,13.60686201885367,0.20280483158557494,1.3086519476990774,1.1742208095083098,0.42916666666666664,0.0,0.3971878628514458,1.0,,0,0,0,0.039708,748,True,,True,unavailable,,,(),(),,,,
policy-scrambled,39,role-1,unsafe-unfiltered,scrambled-v2,748,0.31166666666666665,13.60686201885367,0.20280483158557494,1.3086519476990774,1.1742208095083098,0.42916666666666664,0.0,0.3971878628514458,0.1,,9,9,0,0.03525,10,False,,False,unavailable,,,(),(),,,,
policy-scrambled,40,role-2,hnsw-low,scrambled-v2,757,0.3154166666666667,15.323844787429799,0.13505782270378316,1.2449242116832346,1.1452063165146555,0.4325,0.0,0.38655639192065083,1.0,,0,0,0,0.032916,128,False,,True,unavailable,,,(),(),,,,
policy-scrambled,40,role-2,hnsw-high,scrambled-v2,757,0.3154166666666667,15.323844787429799,0.13505782270378316,1.2449242116832346,1.1452063165146555,0.4325,0.0,0.38655639192065083,1.0,,0,0,0,0.088917,512,False,,True,unavailable,,,(),(),,,,
policy-scrambled,40,role-2,exact-authorized,scrambled-v2,757,0.3154166666666667,15.323844787429799,0.13505782270378316,1.2449242116832346,1.1452063165146555,0.4325,0.0,0.38655639192065083,1.0,,0,0,0,0.04125,757,True,,True,unavailable,,,(),(),,,,
policy-scrambled,40,role-2,unsafe-unfiltered,scrambled-v2,757,0.3154166666666667,15.323844787429799,0.13505782270378316,1.2449242116832346,1.1452063165146555,0.4325,0.0,0.38655639192065083,0.2,,8,8,0,0.040334,10,False,,False,unavailable,,,(),(),,,,
policy-scrambled,41,role-2,hnsw-low,scrambled-v2,757,0.3154166666666667,9.856423116798467,0.2367527756715892,1.4665546878410176,1.2360258568802855,0.4325,0.0,0.3835459979094412,1.0,,0,0,0,0.029083,128,False,,True,unavailable,,,(),(),,,,
policy-scrambled,41,role-2,hnsw-high,scrambled-v2,757,0.3154166666666667,9.856423116798467,0.2367527756715892,1.4665546878410176,1.2360258568802855,0.4325,0.0,0.3835459979094412,1.0,,0,0,0,0.082084,512,False,,True,unavailable,,,(),(),,,,
policy-scrambled,41,role-2,exact-authorized,scrambled-v2,757,0.3154166666666667,9.856423116798467,0.2367527756715892,1.4665546878410176,1.2360258568802855,0.4325,0.0,0.3835459979094412,1.0,,0,0,0,0.036125,757,True,,True,unavailable,,,(),(),,,,
policy-scrambled,41,role-2,unsafe-unfiltered,scrambled-v2,757,0.3154166666666667,9.856423116798467,0.2367527756715892,1.4665546878410176,1.2360258568802855,0.4325,0.0,0.3835459979094412,0.4,,6,6,0,0.037542,10,False,,False,unavailable,,,(),(),,,,
policy-scrambled,42,role-2,hnsw-low,scrambled-v2,757,0.3154166666666667,14.364197707179613,0.26263169494352256,1.3213738366301304,1.198363718421833,0.4325,0.0,0.41888623606800846,1.0,,0,0,0,0.028958,128,False,,True,unavailable,,,(),(),,,,
policy-scrambled,42,role-2,hnsw-high,scrambled-v2,757,0.3154166666666667,14.364197707179613,0.26263169494352256,1.3213738366301304,1.198363718421833,0.4325,0.0,0.41888623606800846,1.0,,0,0,0,0.085291,512,False,,True,unavailable,,,(),(),,,,
policy-scrambled,42,role-2,exact-authorized,scrambled-v2,757,0.3154166666666667,14.364197707179613,0.26263169494352256,1.3213738366301304,1.198363718421833,0.4325,0.0,0.41888623606800846,1.0,,0,0,0,0.036,757,True,,True,unavailable,,,(),(),,,,
policy-scrambled,42,role-2,unsafe-unfiltered,scrambled-v2,757,0.3154166666666667,14.364197707179613,0.26263169494352256,1.3213738366301304,1.198363718421833,0.4325,0.0,0.41888623606800846,0.1,,9,9,0,0.036042,10,False,,False,unavailable,,,(),(),,,,
policy-scrambled,43,role-2,hnsw-low,scrambled-v2,757,0.3154166666666667,12.424013795715199,0.28619183287708383,1.4241202978628293,1.221275943672281,0.4325,0.0,0.41293343933370297,1.0,,0,0,0,0.029375,128,False,,True,unavailable,,,(),(),,,,
policy-scrambled,43,role-2,hnsw-high,scrambled-v2,757,0.3154166666666667,12.424013795715199,0.28619183287708383,1.4241202978628293,1.221275943672281,0.4325,0.0,0.41293343933370297,1.0,,0,0,0,0.082125,512,False,,True,unavailable,,,(),(),,,,
policy-scrambled,43,role-2,exact-authorized,scrambled-v2,757,0.3154166666666667,12.424013795715199,0.28619183287708383,1.4241202978628293,1.221275943672281,0.4325,0.0,0.41293343933370297,1.0,,0,0,0,0.034292,757,True,,True,unavailable,,,(),(),,,,
policy-scrambled,43,role-2,unsafe-unfiltered,scrambled-v2,757,0.3154166666666667,12.424013795715199,0.28619183287708383,1.4241202978628293,1.221275943672281,0.4325,0.0,0.41293343933370297,0.3,,7,7,0,0.036458,10,False,,False,unavailable,,,(),(),,,,
policy-scrambled,44,role-2,hnsw-low,scrambled-v2,757,0.3154166666666667,10.971674017493848,0.279143896206896,1.2991474089997974,1.216892466439337,0.4325,0.0,0.4101235163776171,1.0,,0,0,0,0.02775,128,False,,True,unavailable,,,(),(),,,,
policy-scrambled,44,role-2,hnsw-high,scrambled-v2,757,0.3154166666666667,10.971674017493848,0.279143896206896,1.2991474089997974,1.216892466439337,0.4325,0.0,0.4101235163776171,1.0,,0,0,0,0.089,512,False,,True,unavailable,,,(),(),,,,
policy-scrambled,44,role-2,exact-authorized,scrambled-v2,757,0.3154166666666667,10.971674017493848,0.279143896206896,1.2991474089997974,1.216892466439337,0.4325,0.0,0.4101235163776171,1.0,,0,0,0,0.037584,757,True,,True,unavailable,,,(),(),,,,
policy-scrambled,44,role-2,unsafe-unfiltered,scrambled-v2,757,0.3154166666666667,10.971674017493848,0.279143896206896,1.2991474089997974,1.216892466439337,0.4325,0.0,0.4101235163776171,0.2,,8,8,0,0.035541,10,False,,False,unavailable,,,(),(),,,,
policy-scrambled,45,role-2,hnsw-low,scrambled-v2,757,0.3154166666666667,9.62128361637385,0.07631556234282925,1.527020622305578,1.2037357826945403,0.4325,0.0,0.3297709116232093,1.0,,0,0,0,0.028458,128,False,,True,unavailable,,,(),(),,,,
policy-scrambled,45,role-2,hnsw-high,scrambled-v2,757,0.3154166666666667,9.62128361637385,0.07631556234282925,1.527020622305578,1.2037357826945403,0.4325,0.0,0.3297709116232093,1.0,,0,0,0,0.086583,512,True,,True,unavailable,,,(),(),,,,
policy-scrambled,45,role-2,exact-authorized,scrambled-v2,757,0.3154166666666667,9.62128361637385,0.07631556234282925,1.527020622305578,1.2037357826945403,0.4325,0.0,0.3297709116232093,1.0,,0,0,0,0.035542,757,False,,True,unavailable,,,(),(),,,,
policy-scrambled,45,role-2,unsafe-unfiltered,scrambled-v2,757,0.3154166666666667,9.62128361637385,0.07631556234282925,1.527020622305578,1.2037357826945403,0.4325,0.0,0.3297709116232093,0.4,,6,6,0,0.034667,10,False,,False,unavailable,,,(),(),,,,
policy-scrambled,46,role-2,hnsw-low,scrambled-v2,757,0.3154166666666667,12.43225324451771,0.2298085211239753,1.3501930887624245,1.20449471831406,0.4325,0.0,0.39906325468647963,1.0,,0,0,0,0.028166,128,False,,True,unavailable,,,(),(),,,,
policy-scrambled,46,role-2,hnsw-high,scrambled-v2,757,0.3154166666666667,12.43225324451771,0.2298085211239753,1.3501930887624245,1.20449471831406,0.4325,0.0,0.39906325468647963,1.0,,0,0,0,0.085167,512,False,,True,unavailable,,,(),(),,,,
policy-scrambled,46,role-2,exact-authorized,scrambled-v2,757,0.3154166666666667,12.43225324451771,0.2298085211239753,1.3501930887624245,1.20449471831406,0.4325,0.0,0.39906325468647963,1.0,,0,0,0,0.033583,757,True,,True,unavailable,,,(),(),,,,
policy-scrambled,46,role-2,unsafe-unfiltered,scrambled-v2,757,0.3154166666666667,12.43225324451771,0.2298085211239753,1.3501930887624245,1.20449471831406,0.4325,0.0,0.39906325468647963,0.0,,10,10,0,0.033542,10,False,,False,unavailable,,,(),(),,,,
policy-scrambled,47,role-2,hnsw-low,scrambled-v2,757,0.3154166666666667,14.683861421534388,0.20447547351484882,1.427089536705813,1.1758162649070079,0.4325,0.0,0.3960468775342359,1.0,,0,0,0,0.028333,128,False,,True,unavailable,,,(),(),,,,
policy-scrambled,47,role-2,hnsw-high,scrambled-v2,757,0.3154166666666667,14.683861421534388,0.20447547351484882,1.427089536705813,1.1758162649070079,0.4325,0.0,0.3960468775342359,1.0,,0,0,0,0.080041,512,False,,True,unavailable,,,(),(),,,,
policy-scrambled,47,role-2,exact-authorized,scrambled-v2,757,0.3154166666666667,14.683861421534388,0.20447547351484882,1.427089536705813,1.1758162649070079,0.4325,0.0,0.3960468775342359,1.0,,0,0,0,0.03475,757,True,,True,unavailable,,,(),(),,,,
policy-scrambled,47,role-2,unsafe-unfiltered,scrambled-v2,757,0.3154166666666667,14.683861421534388,0.20447547351484882,1.427089536705813,1.1758162649070079,0.4325,0.0,0.3960468775342359,0.4,,6,6,0,0.037041,10,False,,False,unavailable,,,(),(),,,,
policy-scrambled,48,role-2,hnsw-low,scrambled-v2,757,0.3154166666666667,7.593431496594719,0.159418348359166,15.402317118625918,1.1847030108867005,0.4325,0.0,0.2823506401167663,1.0,,0,0,0,0.028042,128,False,,True,unavailable,,,(),(),,,,
policy-scrambled,48,role-2,hnsw-high,scrambled-v2,757,0.3154166666666667,7.593431496594719,0.159418348359166,15.402317118625918,1.1847030108867005,0.4325,0.0,0.2823506401167663,1.0,,0,0,0,0.084458,512,True,,True,unavailable,,,(),(),,,,
policy-scrambled,48,role-2,exact-authorized,scrambled-v2,757,0.3154166666666667,7.593431496594719,0.159418348359166,15.402317118625918,1.1847030108867005,0.4325,0.0,0.2823506401167663,1.0,,0,0,0,0.033792,757,False,,True,unavailable,,,(),(),,,,
policy-scrambled,48,role-2,unsafe-unfiltered,scrambled-v2,757,0.3154166666666667,7.593431496594719,0.159418348359166,15.402317118625918,1.1847030108867005,0.4325,0.0,0.2823506401167663,0.2,,8,8,0,0.035041,10,False,,False,unavailable,,,(),(),,,,
policy-scrambled,49,role-2,hnsw-low,scrambled-v2,757,0.3154166666666667,13.482690424697063,0.2031417473651926,1.3466910398417,1.1720112507172586,0.4325,0.0,0.3944682773618562,1.0,,0,0,0,0.027792,128,False,,True,unavailable,,,(),(),,,,
policy-scrambled,49,role-2,hnsw-high,scrambled-v2,757,0.3154166666666667,13.482690424697063,0.2031417473651926,1.3466910398417,1.1720112507172586,0.4325,0.0,0.3944682773618562,1.0,,0,0,0,0.085833,512,False,,True,unavailable,,,(),(),,,,
policy-scrambled,49,role-2,exact-authorized,scrambled-v2,757,0.3154166666666667,13.482690424697063,0.2031417473651926,1.3466910398417,1.1720112507172586,0.4325,0.0,0.3944682773618562,1.0,,0,0,0,0.036208,757,True,,True,unavailable,,,(),(),,,,
policy-scrambled,49,role-2,unsafe-unfiltered,scrambled-v2,757,0.3154166666666667,13.482690424697063,0.2031417473651926,1.3466910398417,1.1720112507172586,0.4325,0.0,0.3944682773618562,0.2,,8,8,0,0.035958,10,False,,False,unavailable,,,(),(),,,,
policy-scrambled,50,role-2,hnsw-low,scrambled-v2,757,0.3154166666666667,14.0351427088211,0.21800570627875504,1.2136474170704308,1.1799652980243325,0.4325,0.0,0.40988925094851136,1.0,,0,0,0,0.028292,128,False,,True,unavailable,,,(),(),,,,
policy-scrambled,50,role-2,hnsw-high,scrambled-v2,757,0.3154166666666667,14.0351427088211,0.21800570627875504,1.2136474170704308,1.1799652980243325,0.4325,0.0,0.40988925094851136,1.0,,0,0,0,0.081375,512,False,,True,unavailable,,,(),(),,,,
policy-scrambled,50,role-2,exact-authorized,scrambled-v2,757,0.3154166666666667,14.0351427088211,0.21800570627875504,1.2136474170704308,1.1799652980243325,0.4325,0.0,0.40988925094851136,1.0,,0,0,0,0.035375,757,True,,True,unavailable,,,(),(),,,,
policy-scrambled,50,role-2,unsafe-unfiltered,scrambled-v2,757,0.3154166666666667,14.0351427088211,0.21800570627875504,1.2136474170704308,1.1799652980243325,0.4325,0.0,0.40988925094851136,0.1,,9,9,0,0.036209,10,False,,False,unavailable,,,(),(),,,,
policy-scrambled,51,role-2,hnsw-low,scrambled-v2,757,0.3154166666666667,11.764932764075398,0.0763032387242947,1.324581447887124,1.1709269711632397,0.4325,0.0,0.3495265833334238,1.0,,0,0,0,0.028083,128,False,,True,unavailable,,,(),(),,,,
policy-scrambled,51,role-2,hnsw-high,scrambled-v2,757,0.3154166666666667,11.764932764075398,0.0763032387242947,1.324581447887124,1.1709269711632397,0.4325,0.0,0.3495265833334238,1.0,,0,0,0,0.0825,512,True,,True,unavailable,,,(),(),,,,
policy-scrambled,51,role-2,exact-authorized,scrambled-v2,757,0.3154166666666667,11.764932764075398,0.0763032387242947,1.324581447887124,1.1709269711632397,0.4325,0.0,0.3495265833334238,1.0,,0,0,0,0.038417,757,False,,True,unavailable,,,(),(),,,,
policy-scrambled,51,role-2,unsafe-unfiltered,scrambled-v2,757,0.3154166666666667,11.764932764075398,0.0763032387242947,1.324581447887124,1.1709269711632397,0.4325,0.0,0.3495265833334238,0.5,,5,5,0,0.03425,10,False,,False,unavailable,,,(),(),,,,
policy-scrambled,52,role-2,hnsw-low,scrambled-v2,757,0.3154166666666667,7.852201581382789,0.13388634520158355,11.202749953098916,1.229596445918888,0.4325,0.0,0.28105308316218347,1.0,,0,0,0,0.028167,128,False,,True,unavailable,,,(),(),,,,
policy-scrambled,52,role-2,hnsw-high,scrambled-v2,757,0.3154166666666667,7.852201581382789,0.13388634520158355,11.202749953098916,1.229596445918888,0.4325,0.0,0.28105308316218347,1.0,,0,0,0,0.081584,512,True,,True,unavailable,,,(),(),,,,
policy-scrambled,52,role-2,exact-authorized,scrambled-v2,757,0.3154166666666667,7.852201581382789,0.13388634520158355,11.202749953098916,1.229596445918888,0.4325,0.0,0.28105308316218347,1.0,,0,0,0,0.034916,757,False,,True,unavailable,,,(),(),,,,
policy-scrambled,52,role-2,unsafe-unfiltered,scrambled-v2,757,0.3154166666666667,7.852201581382789,0.13388634520158355,11.202749953098916,1.229596445918888,0.4325,0.0,0.28105308316218347,0.3,,7,7,0,0.035625,10,False,,False,unavailable,,,(),(),,,,
policy-scrambled,53,role-2,hnsw-low,scrambled-v2,757,0.3154166666666667,6.778579453688777,0.12800376273154607,12.577489766248991,1.2368399299465138,0.4325,0.0,0.27147743564496807,1.0,,0,0,0,0.028125,128,False,,True,unavailable,,,(),(),,,,
policy-scrambled,53,role-2,hnsw-high,scrambled-v2,757,0.3154166666666667,6.778579453688777,0.12800376273154607,12.577489766248991,1.2368399299465138,0.4325,0.0,0.27147743564496807,1.0,,0,0,0,0.085833,512,True,,True,unavailable,,,(),(),,,,
policy-scrambled,53,role-2,exact-authorized,scrambled-v2,757,0.3154166666666667,6.778579453688777,0.12800376273154607,12.577489766248991,1.2368399299465138,0.4325,0.0,0.27147743564496807,1.0,,0,0,0,0.037333,757,False,,True,unavailable,,,(),(),,,,
policy-scrambled,53,role-2,unsafe-unfiltered,scrambled-v2,757,0.3154166666666667,6.778579453688777,0.12800376273154607,12.577489766248991,1.2368399299465138,0.4325,0.0,0.27147743564496807,0.4,,6,6,0,0.0355,10,False,,False,unavailable,,,(),(),,,,
policy-scrambled,54,role-2,hnsw-low,scrambled-v2,757,0.3154166666666667,10.715371573050142,0.2632374075072171,1.2689172981292842,1.19469022706166,0.4325,0.0,0.4047281333621272,1.0,,0,0,0,0.028,128,False,,True,unavailable,,,(),(),,,,
policy-scrambled,54,role-2,hnsw-high,scrambled-v2,757,0.3154166666666667,10.715371573050142,0.2632374075072171,1.2689172981292842,1.19469022706166,0.4325,0.0,0.4047281333621272,1.0,,0,0,0,0.087541,512,False,,True,unavailable,,,(),(),,,,
policy-scrambled,54,role-2,exact-authorized,scrambled-v2,757,0.3154166666666667,10.715371573050142,0.2632374075072171,1.2689172981292842,1.19469022706166,0.4325,0.0,0.4047281333621272,1.0,,0,0,0,0.033666,757,True,,True,unavailable,,,(),(),,,,
policy-scrambled,54,role-2,unsafe-unfiltered,scrambled-v2,757,0.3154166666666667,10.715371573050142,0.2632374075072171,1.2689172981292842,1.19469022706166,0.4325,0.0,0.4047281333621272,0.2,,8,8,0,0.036,10,False,,False,unavailable,,,(),(),,,,
policy-scrambled,55,role-2,hnsw-low,scrambled-v2,757,0.3154166666666667,10.133379061209638,0.26361706535499346,1.3596171658669027,1.2152533862912973,0.4325,0.0,0.39746895298643126,1.0,,0,0,0,0.027667,128,False,,True,unavailable,,,(),(),,,,
policy-scrambled,55,role-2,hnsw-high,scrambled-v2,757,0.3154166666666667,10.133379061209638,0.26361706535499346,1.3596171658669027,1.2152533862912973,0.4325,0.0,0.39746895298643126,1.0,,0,0,0,0.087458,512,False,,True,unavailable,,,(),(),,,,
policy-scrambled,55,role-2,exact-authorized,scrambled-v2,757,0.3154166666666667,10.133379061209638,0.26361706535499346,1.3596171658669027,1.2152533862912973,0.4325,0.0,0.39746895298643126,1.0,,0,0,0,0.034333,757,True,,True,unavailable,,,(),(),,,,
policy-scrambled,55,role-2,unsafe-unfiltered,scrambled-v2,757,0.3154166666666667,10.133379061209638,0.26361706535499346,1.3596171658669027,1.2152533862912973,0.4325,0.0,0.39746895298643126,0.1,,9,9,0,0.034209,10,False,,False,unavailable,,,(),(),,,,
policy-scrambled,56,role-2,hnsw-low,scrambled-v2,757,0.3154166666666667,6.983560503786348,0.1926862377079475,15.190687220561406,1.218534327209959,0.4325,0.0,0.29001756069496754,1.0,,0,0,0,0.028666,128,False,,True,unavailable,,,(),(),,,,
policy-scrambled,56,role-2,hnsw-high,scrambled-v2,757,0.3154166666666667,6.983560503786348,0.1926862377079475,15.190687220561406,1.218534327209959,0.4325,0.0,0.29001756069496754,1.0,,0,0,0,0.084417,512,True,,True,unavailable,,,(),(),,,,
policy-scrambled,56,role-2,exact-authorized,scrambled-v2,757,0.3154166666666667,6.983560503786348,0.1926862377079475,15.190687220561406,1.218534327209959,0.4325,0.0,0.29001756069496754,1.0,,0,0,0,0.036084,757,False,,True,unavailable,,,(),(),,,,
policy-scrambled,56,role-2,unsafe-unfiltered,scrambled-v2,757,0.3154166666666667,6.983560503786348,0.1926862377079475,15.190687220561406,1.218534327209959,0.4325,0.0,0.29001756069496754,0.4,,6,6,0,0.034833,10,False,,False,unavailable,,,(),(),,,,
policy-scrambled,57,role-2,hnsw-low,scrambled-v2,757,0.3154166666666667,16.649261821304805,0.21560800787286058,1.2924267565865915,1.159454727771546,0.4325,0.0,0.41360056657598,1.0,,0,0,0,0.027291,128,False,,True,unavailable,,,(),(),,,,
policy-scrambled,57,role-2,hnsw-high,scrambled-v2,757,0.3154166666666667,16.649261821304805,0.21560800787286058,1.2924267565865915,1.159454727771546,0.4325,0.0,0.41360056657598,1.0,,0,0,0,0.082791,512,False,,True,unavailable,,,(),(),,,,
policy-scrambled,57,role-2,exact-authorized,scrambled-v2,757,0.3154166666666667,16.649261821304805,0.21560800787286058,1.2924267565865915,1.159454727771546,0.4325,0.0,0.41360056657598,1.0,,0,0,0,0.034458,757,True,,True,unavailable,,,(),(),,,,
policy-scrambled,57,role-2,unsafe-unfiltered,scrambled-v2,757,0.3154166666666667,16.649261821304805,0.21560800787286058,1.2924267565865915,1.159454727771546,0.4325,0.0,0.41360056657598,0.2,,8,8,0,0.036166,10,False,,False,unavailable,,,(),(),,,,
policy-scrambled,58,role-2,hnsw-low,scrambled-v2,757,0.3154166666666667,7.183066440590907,0.18632529511903498,16.926923498658073,1.1837552909741156,0.4325,0.0,0.28705505978834067,1.0,,0,0,0,0.02775,128,False,,True,unavailable,,,(),(),,,,
policy-scrambled,58,role-2,hnsw-high,scrambled-v2,757,0.3154166666666667,7.183066440590907,0.18632529511903498,16.926923498658073,1.1837552909741156,0.4325,0.0,0.28705505978834067,1.0,,0,0,0,0.084,512,True,,True,unavailable,,,(),(),,,,
policy-scrambled,58,role-2,exact-authorized,scrambled-v2,757,0.3154166666666667,7.183066440590907,0.18632529511903498,16.926923498658073,1.1837552909741156,0.4325,0.0,0.28705505978834067,1.0,,0,0,0,0.035833,757,False,,True,unavailable,,,(),(),,,,
policy-scrambled,58,role-2,unsafe-unfiltered,scrambled-v2,757,0.3154166666666667,7.183066440590907,0.18632529511903498,16.926923498658073,1.1837552909741156,0.4325,0.0,0.28705505978834067,0.4,,6,6,0,0.03475,10,False,,False,unavailable,,,(),(),,,,
policy-scrambled,59,role-2,hnsw-low,scrambled-v2,757,0.3154166666666667,10.104799191552399,0.09656167356566556,1.5959048765814106,1.201276293828578,0.4325,0.0,0.3356062172744049,0.9,,0,0,0,0.028083,128,False,,True,unavailable,,,(),(),,,,
policy-scrambled,59,role-2,hnsw-high,scrambled-v2,757,0.3154166666666667,10.104799191552399,0.09656167356566556,1.5959048765814106,1.201276293828578,0.4325,0.0,0.3356062172744049,1.0,,0,0,0,0.085708,512,True,,True,unavailable,,,(),(),,,,
policy-scrambled,59,role-2,exact-authorized,scrambled-v2,757,0.3154166666666667,10.104799191552399,0.09656167356566556,1.5959048765814106,1.201276293828578,0.4325,0.0,0.3356062172744049,1.0,,0,0,0,0.033458,757,False,,True,unavailable,,,(),(),,,,
policy-scrambled,59,role-2,unsafe-unfiltered,scrambled-v2,757,0.3154166666666667,10.104799191552399,0.09656167356566556,1.5959048765814106,1.201276293828578,0.4325,0.0,0.3356062172744049,0.2,,8,8,0,0.034041,10,False,,False,unavailable,,,(),(),,,,
policy-scrambled,60,role-3,hnsw-low,scrambled-v2,758,0.31583333333333335,8.247959937766126,0.16057788585580277,12.420165158068919,1.2089902776002583,0.4275,0.0,0.28967036965227566,1.0,,0,0,0,0.033584,128,False,,True,unavailable,,,(),(),,,,
policy-scrambled,60,role-3,hnsw-high,scrambled-v2,758,0.31583333333333335,8.247959937766126,0.16057788585580277,12.420165158068919,1.2089902776002583,0.4275,0.0,0.28967036965227566,1.0,,0,0,0,0.08425,512,True,,True,unavailable,,,(),(),,,,
policy-scrambled,60,role-3,exact-authorized,scrambled-v2,758,0.31583333333333335,8.247959937766126,0.16057788585580277,12.420165158068919,1.2089902776002583,0.4275,0.0,0.28967036965227566,1.0,,0,0,0,0.036166,758,False,,True,unavailable,,,(),(),,,,
policy-scrambled,60,role-3,unsafe-unfiltered,scrambled-v2,758,0.31583333333333335,8.247959937766126,0.16057788585580277,12.420165158068919,1.2089902776002583,0.4275,0.0,0.28967036965227566,0.5,,5,5,0,0.035792,10,False,,False,unavailable,,,(),(),,,,
policy-scrambled,61,role-3,hnsw-low,scrambled-v2,758,0.31583333333333335,11.944508748037393,0.3466163176280431,1.2629321386321948,1.1890501175443668,0.4275,0.0,0.4360967952561905,1.0,,0,0,0,0.029042,128,False,,True,unavailable,,,(),(),,,,
policy-scrambled,61,role-3,hnsw-high,scrambled-v2,758,0.31583333333333335,11.944508748037393,0.3466163176280431,1.2629321386321948,1.1890501175443668,0.4275,0.0,0.4360967952561905,1.0,,0,0,0,0.086375,512,False,,True,unavailable,,,(),(),,,,
policy-scrambled,61,role-3,exact-authorized,scrambled-v2,758,0.31583333333333335,11.944508748037393,0.3466163176280431,1.2629321386321948,1.1890501175443668,0.4275,0.0,0.4360967952561905,1.0,,0,0,0,0.037208,758,True,,True,unavailable,,,(),(),,,,
policy-scrambled,61,role-3,unsafe-unfiltered,scrambled-v2,758,0.31583333333333335,11.944508748037393,0.3466163176280431,1.2629321386321948,1.1890501175443668,0.4275,0.0,0.4360967952561905,0.1,,9,9,0,0.037667,10,False,,False,unavailable,,,(),(),,,,
policy-scrambled,62,role-3,hnsw-low,scrambled-v2,758,0.31583333333333335,12.706101363392124,0.2669609274439999,1.2720385846683253,1.2106531051160772,0.4275,0.0,0.41635822690120805,1.0,,0,0,0,0.028542,128,False,,True,unavailable,,,(),(),,,,
policy-scrambled,62,role-3,hnsw-high,scrambled-v2,758,0.31583333333333335,12.706101363392124,0.2669609274439999,1.2720385846683253,1.2106531051160772,0.4275,0.0,0.41635822690120805,1.0,,0,0,0,0.079209,512,False,,True,unavailable,,,(),(),,,,
policy-scrambled,62,role-3,exact-authorized,scrambled-v2,758,0.31583333333333335,12.706101363392124,0.2669609274439999,1.2720385846683253,1.2106531051160772,0.4275,0.0,0.41635822690120805,1.0,,0,0,0,0.037083,758,True,,True,unavailable,,,(),(),,,,
policy-scrambled,62,role-3,unsafe-unfiltered,scrambled-v2,758,0.31583333333333335,12.706101363392124,0.2669609274439999,1.2720385846683253,1.2106531051160772,0.4275,0.0,0.41635822690120805,0.3,,7,7,0,0.03525,10,False,,False,unavailable,,,(),(),,,,
policy-scrambled,63,role-3,hnsw-low,scrambled-v2,758,0.31583333333333335,11.037113017976548,0.12273668703837434,1.306318603162567,1.2050067476732136,0.4275,0.0,0.362524889373374,1.0,,0,0,0,0.028667,128,False,,True,unavailable,,,(),(),,,,
